"// "
"// Example data file for Orient 3 (Vollmer, 2015)"
// Latitude and longitude formated as spherical projection data
"// "
"// Earthquake epicenters 1980-1990, M greater than 4.5 "
"// "
"// From 5-Minute Gridded Global Relief Data Collection (ETOPO5) "
"// Released on ""GLOBAL RELIEF CD-ROM"" (Original Version 1993, updated June 2005 for "
// online users)(2005).
"// "
// File: WORLDEQ.5
"// "
"// World Data Service for Geophysics, Boulder NGDC Data Announcement 93-MGG-01"
"// "
// http://www.ngdc.noaa.gov/mgg/fliers/93mgg01.html
"// "
// -------------------------------------------------------------------------------------
Longitude Sphere,Latitude Sphere,Type
12.3,50.2,EQ
-174.3,-21.6,EQ
161.0,-10.2,EQ
124.4,-0.5,EQ
179.6,-16.0,EQ
122.3,12.8,EQ
160.3,52.5,EQ
170.6,-15.0,EQ
130.3,-6.7,EQ
-177.7,-18.2,EQ
140.7,28.0,EQ
-27.1,61.7,EQ
77.4,43.0,EQ
140.7,28.2,EQ
-72.0,-27.6,EQ
-70.9,-27.1,EQ
-121.3,36.8,EQ
161.1,-10.4,EQ
-177.3,-23.7,EQ
-174.0,-21.6,EQ
48.6,38.9,EQ
-77.5,-1.8,EQ
94.2,8.8,EQ
-174.3,-17.5,EQ
146.3,13.9,EQ
103.5,-3.9,EQ
141.7,28.0,EQ
-76.8,6.9,EQ
-93.8,-38.3,EQ
140.5,28.1,EQ
-127.3,43.6,EQ
140.5,28.2,EQ
166.2,-13.6,EQ
-28.0,0.9,EQ
166.3,-13.3,EQ
-76.6,7.0,EQ
166.0,-13.3,EQ
-81.2,41.6,EQ
143.0,42.2,EQ
166.5,-12.8,EQ
-7.2,-50.1,EQ
-95.3,16.1,EQ
166.7,-13.6,EQ
-28.2,44.9,EQ
-176.8,-25.2,EQ
-177.8,-30.2,EQ
139.6,27.8,EQ
152.6,47.6,EQ
-175.4,-19.6,EQ
4.8,62.8,EQ
104.3,-5.8,EQ
127.2,1.1,EQ
98.3,29.8,EQ
-156.0,67.9,EQ
129.8,0.1,EQ
166.2,-13.3,EQ
93.0,23.9,EQ
166.0,-11.3,EQ
-177.3,-26.1,EQ
-71.3,-36.1,EQ
170.4,-21.6,EQ
143.3,39.5,EQ
143.5,39.4,EQ
26.8,-27.9,EQ
147.0,-5.4,EQ
-125.4,41.6,EQ
128.0,2.3,EQ
-173.8,-20.3,EQ
-25.4,-59.0,EQ
141.1,36.4,EQ
-84.4,2.4,EQ
147.3,-6.6,EQ
147.4,-6.5,EQ
82.9,34.7,EQ
166.4,-13.6,EQ
161.7,54.6,EQ
127.3,1.6,EQ
-62.3,17.0,EQ
166.7,-13.4,EQ
-160.1,54.8,EQ
167.3,-14.2,EQ
-124.2,62.2,EQ
167.1,-13.5,EQ
-178.9,-21.0,EQ
153.9,47.4,EQ
154.5,-6.5,EQ
62.7,4.4,EQ
-91.4,14.8,EQ
167.2,-12.3,EQ
71.2,36.7,EQ
119.1,-39.2,EQ
166.7,-11.6,EQ
142.1,41.5,EQ
153.4,48.6,EQ
121.3,18.9,EQ
143.2,22.3,EQ
91.2,25.1,EQ
126.9,2.3,EQ
-70.1,-21.1,EQ
-179.6,-22.1,EQ
-179.7,-23.5,EQ
142.6,41.8,EQ
26.0,43.3,EQ
64.3,-28.0,EQ
143.6,-4.7,EQ
120.1,-6.3,EQ
141.6,-2.9,EQ
146.7,-6.0,EQ
166.7,-14.4,EQ
174.3,-16.9,EQ
70.5,36.1,EQ
114.6,-12.8,EQ
127.4,1.7,EQ
176.4,-38.0,EQ
156.8,-8.9,EQ
156.8,-8.9,EQ
52.4,-36.3,EQ
-142.0,-57.1,EQ
134.2,-1.8,EQ
142.4,41.9,EQ
134.2,-1.9,EQ
122.2,24.0,EQ
122.5,24.0,EQ
-26.3,-56.7,EQ
-172.9,-19.6,EQ
123.2,-8.8,EQ
142.3,23.6,EQ
83.0,34.7,EQ
130.9,-6.3,EQ
156.9,51.7,EQ
128.1,2.7,EQ
179.2,50.8,EQ
142.3,38.5,EQ
-124.2,61.9,EQ
151.0,45.4,EQ
-176.7,51.3,EQ
20.3,42.0,EQ
125.8,12.0,EQ
178.5,51.3,EQ
-166.9,51.6,EQ
-166.9,51.6,EQ
-177.0,-34.3,EQ
146.8,-6.5,EQ
178.3,-26.6,EQ
169.6,-18.8,EQ
-178.9,-34.3,EQ
51.6,40.4,EQ
-153.5,56.3,EQ
-153.5,56.3,EQ
155.8,-7.0,EQ
170.0,-21.2,EQ
51.6,40.4,EQ
151.7,-5.0,EQ
123.4,24.3,EQ
128.6,3.8,EQ
111.7,-8.2,EQ
127.7,2.3,EQ
-44.4,12.7,EQ
140.9,-2.8,EQ
141.1,32.4,EQ
-167.9,54.3,EQ
127.1,5.3,EQ
127.5,5.4,EQ
125.4,5.4,EQ
144.9,13.7,EQ
70.7,36.5,EQ
120.5,-2.5,EQ
147.2,-6.1,EQ
-173.3,-15.1,EQ
-72.5,-17.6,EQ
125.3,12.5,EQ
-71.3,-29.2,EQ
-66.8,-24.1,EQ
120.0,18.1,EQ
155.6,-7.1,EQ
100.1,26.2,EQ
125.9,12.1,EQ
127.0,1.9,EQ
140.3,11.2,EQ
27.6,-10.7,EQ
147.6,44.0,EQ
-13.0,-47.0,EQ
126.5,3.1,EQ
-176.6,-30.1,EQ
-23.8,-54.8,EQ
-178.9,-17.4,EQ
20.1,41.1,EQ
-67.4,-18.9,EQ
-27.4,-55.9,EQ
154.0,46.8,EQ
139.9,27.4,EQ
130.2,-6.2,EQ
138.7,11.1,EQ
122.9,24.7,EQ
141.7,12.4,EQ
129.6,-6.9,EQ
141.8,12.4,EQ
-27.6,-56.0,EQ
-168.2,54.2,EQ
105.3,-6.1,EQ
139.4,-2.9,EQ
120.6,-7.5,EQ
-121.9,54.3,EQ
121.6,23.4,EQ
122.9,24.8,EQ
122.9,24.7,EQ
122.9,24.3,EQ
122.9,24.7,EQ
122.9,24.8,EQ
122.9,25.0,EQ
122.9,24.8,EQ
122.8,24.7,EQ
122.9,24.6,EQ
122.9,24.8,EQ
123.0,24.8,EQ
122.6,24.8,EQ
122.9,24.8,EQ
122.9,24.8,EQ
122.8,24.7,EQ
122.7,24.9,EQ
122.9,24.9,EQ
122.8,24.7,EQ
122.6,24.7,EQ
123.0,24.9,EQ
122.9,24.8,EQ
122.9,24.8,EQ
123.1,24.8,EQ
123.2,24.9,EQ
122.9,24.7,EQ
123.6,-0.3,EQ
-61.0,34.1,EQ
-116.1,37.1,EQ
-104.7,-4.4,EQ
123.2,24.6,EQ
123.2,24.8,EQ
123.0,24.7,EQ
123.2,24.8,EQ
130.1,28.5,EQ
-70.9,-26.7,EQ
154.4,47.5,EQ
123.0,24.8,EQ
122.6,-7.9,EQ
51.6,40.3,EQ
155.7,-7.0,EQ
130.0,28.5,EQ
120.2,-7.4,EQ
122.7,24.8,EQ
123.0,24.7,EQ
-91.3,14.1,EQ
138.7,-2.5,EQ
-113.6,18.1,EQ
25.1,38.4,EQ
139.4,37.3,EQ
-176.7,-22.1,EQ
122.9,24.8,EQ
123.2,24.8,EQ
104.2,-6.2,EQ
161.2,-10.4,EQ
-71.7,-30.7,EQ
63.7,40.3,EQ
-72.0,-34.0,EQ
167.3,-14.3,EQ
122.8,24.7,EQ
148.4,44.6,EQ
-26.6,-56.4,EQ
-71.6,-7.1,EQ
-178.0,-14.5,EQ
120.0,16.3,EQ
-13.8,-25.5,EQ
-178.7,-23.1,EQ
149.6,-6.0,EQ
118.8,-9.1,EQ
154.8,48.8,EQ
-67.5,-19.3,EQ
-75.6,4.6,EQ
-178.6,-17.9,EQ
-174.6,-17.7,EQ
25.2,38.4,EQ
122.9,24.8,EQ
127.0,-0.9,EQ
132.8,-26.2,EQ
131.7,-5.1,EQ
-73.0,6.8,EQ
167.4,-17.2,EQ
-121.7,37.5,EQ
151.9,-5.1,EQ
143.7,12.2,EQ
73.5,38.6,EQ
140.6,28.2,EQ
-178.5,-18.0,EQ
161.6,54.7,EQ
171.6,-22.4,EQ
-25.2,62.8,EQ
-173.5,-19.6,EQ
-25.3,62.7,EQ
-25.3,62.6,EQ
-153.5,56.3,EQ
151.7,-6.4,EQ
-70.7,-18.8,EQ
155.8,-6.9,EQ
-162.0,54.1,EQ
-71.8,-13.4,EQ
147.9,44.5,EQ
101.5,-3.1,EQ
-94.4,15.5,EQ
-178.2,-20.4,EQ
-177.1,-26.2,EQ
-73.9,-7.9,EQ
-108.1,-34.9,EQ
173.4,51.0,EQ
-66.7,-23.0,EQ
126.4,5.4,EQ
126.2,10.0,EQ
-27.0,-56.0,EQ
126.9,-0.9,EQ
98.5,1.1,EQ
126.3,10.0,EQ
43.4,40.1,EQ
126.3,10.0,EQ
-59.4,12.3,EQ
-167.9,54.2,EQ
-173.2,-15.4,EQ
126.9,8.4,EQ
167.8,-17.5,EQ
66.2,-12.8,EQ
66.4,-12.9,EQ
126.5,9.9,EQ
-173.3,-15.2,EQ
126.7,8.4,EQ
-173.2,-15.6,EQ
145.6,17.2,EQ
141.4,-3.5,EQ
166.8,-13.9,EQ
124.3,-0.6,EQ
-177.7,-20.5,EQ
151.3,-4.9,EQ
-24.4,-57.7,EQ
142.4,25.8,EQ
-174.3,-14.9,EQ
146.7,16.3,EQ
143.8,12.1,EQ
-173.9,-15.6,EQ
141.6,30.6,EQ
130.9,-5.6,EQ
126.6,10.0,EQ
147.6,43.9,EQ
141.4,30.7,EQ
-172.9,-19.4,EQ
99.9,-0.8,EQ
94.8,24.5,EQ
-68.5,-22.7,EQ
131.5,-6.0,EQ
-11.5,-4.9,EQ
168.8,-19.1,EQ
161.7,53.3,EQ
-79.0,-9.3,EQ
123.4,24.8,EQ
123.4,24.9,EQ
139.3,-2.4,EQ
161.0,-10.9,EQ
-176.0,-17.0,EQ
-173.3,-15.2,EQ
-173.2,-19.3,EQ
126.5,2.0,EQ
126.4,1.9,EQ
134.4,-3.8,EQ
-116.4,37.3,EQ
-130.5,72.2,EQ
-177.7,-29.0,EQ
141.2,28.7,EQ
142.0,30.6,EQ
127.6,3.1,EQ
89.6,47.4,EQ
-81.0,-3.9,EQ
-26.2,-58.2,EQ
166.9,-12.5,EQ
77.3,40.1,EQ
-174.1,-17.3,EQ
76.4,32.1,EQ
71.1,36.5,EQ
-155.7,20.8,EQ
123.0,-0.1,EQ
-13.5,-31.1,EQ
-178.4,-18.0,EQ
154.5,-6.8,EQ
-113.9,30.5,EQ
178.1,-35.9,EQ
120.9,16.6,EQ
122.1,-8.4,EQ
167.1,-13.5,EQ
-26.1,-58.5,EQ
38.9,-8.7,EQ
125.9,6.2,EQ
167.0,-14.9,EQ
133.6,-4.5,EQ
141.5,30.8,EQ
95.0,4.4,EQ
131.7,-5.5,EQ
131.5,35.4,EQ
-103.0,18.4,EQ
-69.5,-18.0,EQ
100.1,-47.2,EQ
130.1,28.7,EQ
51.7,40.2,EQ
116.5,-10.5,EQ
128.0,-7.6,EQ
-174.4,-15.1,EQ
170.2,-21.9,EQ
131.6,-6.2,EQ
-178.6,-17.9,EQ
53.3,28.0,EQ
139.7,-3.3,EQ
163.8,55.2,EQ
139.1,-2.4,EQ
53.4,28.0,EQ
175.4,51.6,EQ
141.6,32.2,EQ
141.9,11.7,EQ
108.6,-48.9,EQ
37.8,38.0,EQ
167.1,-13.8,EQ
-102.7,18.2,EQ
-24.7,-58.9,EQ
18.6,-52.6,EQ
-24.9,-58.8,EQ
-24.8,-58.7,EQ
156.0,-7.0,EQ
-174.7,51.4,EQ
-174.8,51.4,EQ
-174.8,51.3,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-175.4,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
-174.8,51.5,EQ
70.7,36.4,EQ
-174.1,51.4,EQ
-174.2,51.5,EQ
-174.8,51.5,EQ
-175.4,51.4,EQ
-174.9,51.5,EQ
-174.8,51.5,EQ
-175.3,51.5,EQ
-174.3,51.3,EQ
-174.7,51.6,EQ
-176.7,51.1,EQ
-176.8,51.2,EQ
-176.6,51.2,EQ
-176.9,51.1,EQ
-176.9,51.2,EQ
-176.8,51.2,EQ
-177.0,51.0,EQ
-176.1,51.2,EQ
-176.9,51.2,EQ
-174.8,51.3,EQ
-175.9,51.4,EQ
-176.6,51.2,EQ
-175.2,51.3,EQ
-176.7,51.2,EQ
-176.4,51.1,EQ
-176.2,51.4,EQ
-174.7,51.5,EQ
-174.1,51.4,EQ
-175.4,51.3,EQ
-176.1,51.1,EQ
-176.2,51.4,EQ
-176.3,51.2,EQ
153.1,-5.3,EQ
120.9,24.0,EQ
153.2,-5.1,EQ
-174.4,51.6,EQ
-175.3,51.7,EQ
125.5,4.6,EQ
-176.1,51.2,EQ
-173.9,51.5,EQ
-173.9,51.5,EQ
-174.1,51.8,EQ
-176.9,51.2,EQ
-176.9,51.2,EQ
-174.3,51.4,EQ
179.9,-37.7,EQ
-176.2,51.4,EQ
-65.6,-17.1,EQ
-174.2,51.5,EQ
-174.1,51.4,EQ
-36.3,7.5,EQ
-176.2,51.0,EQ
-176.3,51.2,EQ
-175.5,51.1,EQ
125.6,10.0,EQ
-67.9,-23.6,EQ
-175.1,51.9,EQ
-103.1,8.5,EQ
-94.1,-37.1,EQ
140.7,28.5,EQ
125.2,26.7,EQ
147.1,-3.5,EQ
-176.1,51.2,EQ
-173.7,51.5,EQ
-173.7,51.5,EQ
126.8,6.7,EQ
-173.7,51.5,EQ
-174.7,51.5,EQ
147.7,14.7,EQ
-174.7,51.4,EQ
127.2,0.5,EQ
112.0,-7.0,EQ
127.3,-7.7,EQ
-174.6,51.3,EQ
-73.1,6.9,EQ
152.3,-5.1,EQ
-114.9,-26.5,EQ
43.7,41.4,EQ
-174.1,-20.6,EQ
-109.1,-9.1,EQ
141.4,32.6,EQ
-173.4,51.5,EQ
-173.5,51.5,EQ
127.0,1.5,EQ
-173.4,51.5,EQ
-178.5,51.5,EQ
179.8,-23.6,EQ
-173.5,51.5,EQ
-115.1,-23.5,EQ
-178.7,-20.6,EQ
167.3,-14.9,EQ
-71.9,-32.6,EQ
141.8,37.0,EQ
-175.4,-14.8,EQ
-174.7,52.3,EQ
-174.7,51.4,EQ
-174.5,52.3,EQ
-174.5,52.2,EQ
126.6,2.2,EQ
69.4,29.6,EQ
144.8,14.0,EQ
-175.2,51.8,EQ
154.1,47.2,EQ
154.1,47.2,EQ
130.4,-5.9,EQ
-174.5,52.3,EQ
58.1,9.3,EQ
-174.7,51.4,EQ
-174.9,52.3,EQ
-174.9,52.3,EQ
154.2,47.1,EQ
-69.1,-28.4,EQ
167.3,-12.6,EQ
125.8,4.0,EQ
167.2,-12.6,EQ
-179.7,51.8,EQ
121.6,24.1,EQ
121.6,24.1,EQ
78.7,41.0,EQ
106.5,-7.3,EQ
-20.1,14.4,EQ
148.4,43.7,EQ
148.4,43.7,EQ
148.5,43.6,EQ
-174.2,-19.5,EQ
103.2,-4.8,EQ
148.3,43.8,EQ
167.4,-12.6,EQ
148.4,43.7,EQ
145.2,46.9,EQ
160.1,52.9,EQ
105.6,-8.2,EQ
26.5,34.6,EQ
121.7,24.0,EQ
117.2,-7.1,EQ
142.3,11.8,EQ
48.2,12.7,EQ
168.5,-20.1,EQ
-153.4,58.9,EQ
-173.1,-15.6,EQ
69.1,36.0,EQ
-179.7,-26.4,EQ
133.8,-5.6,EQ
151.8,-9.6,EQ
-175.2,51.7,EQ
57.1,-31.9,EQ
141.7,31.5,EQ
-175.9,-24.0,EQ
165.9,-11.0,EQ
-172.9,-16.2,EQ
126.1,7.1,EQ
141.1,40.1,EQ
127.9,-3.1,EQ
-179.1,-21.8,EQ
178.9,-20.2,EQ
177.8,-20.7,EQ
-179.1,-33.0,EQ
119.7,-2.8,EQ
124.2,-7.1,EQ
-173.1,-16.0,EQ
-173.9,-15.5,EQ
150.8,-7.8,EQ
116.3,-8.8,EQ
-115.9,20.0,EQ
126.7,9.0,EQ
149.0,-6.3,EQ
155.9,-6.6,EQ
-98.7,17.0,EQ
86.2,-1.7,EQ
162.4,-10.9,EQ
39.1,-44.2,EQ
-139.0,-21.9,EQ
122.7,-6.1,EQ
132.1,-6.7,EQ
145.6,43.3,EQ
147.5,-57.3,EQ
-179.0,-17.5,EQ
150.0,-7.0,EQ
151.0,-7.9,EQ
-177.7,-31.2,EQ
153.4,-4.7,EQ
126.1,5.5,EQ
154.5,-7.0,EQ
130.6,29.8,EQ
154.5,-6.0,EQ
-177.9,-31.2,EQ
123.4,23.9,EQ
167.4,-15.2,EQ
93.5,9.1,EQ
145.9,48.1,EQ
-76.8,-45.7,EQ
151.8,-5.7,EQ
148.4,-6.6,EQ
126.0,10.4,EQ
-177.9,-20.7,EQ
-105.7,17.7,EQ
-174.6,51.3,EQ
-174.7,51.4,EQ
-103.6,10.2,EQ
-179.7,-22.5,EQ
-152.6,65.6,EQ
121.7,24.0,EQ
178.9,-20.2,EQ
-97.4,-36.4,EQ
-116.0,37.1,EQ
-70.9,-34.4,EQ
-175.3,51.3,EQ
146.8,14.6,EQ
-174.3,51.5,EQ
121.0,21.6,EQ
-141.0,-56.8,EQ
147.7,43.8,EQ
37.9,38.0,EQ
152.9,-4.6,EQ
124.5,25.8,EQ
54.2,39.9,EQ
170.3,-22.3,EQ
-176.1,-23.4,EQ
-177.7,-20.5,EQ
-76.9,-5.4,EQ
180.0,51.2,EQ
142.8,36.5,EQ
21.6,36.1,EQ
146.5,43.3,EQ
141.9,30.5,EQ
-168.1,54.1,EQ
139.0,-2.4,EQ
72.1,-6.8,EQ
139.3,-2.1,EQ
139.1,-2.1,EQ
-179.2,-15.4,EQ
51.7,40.3,EQ
-62.9,10.6,EQ
51.7,40.2,EQ
-100.6,18.3,EQ
121.8,14.4,EQ
129.5,-7.0,EQ
123.6,-8.5,EQ
140.6,28.2,EQ
-23.4,-57.9,EQ
-178.6,-17.9,EQ
98.0,2.0,EQ
110.3,-5.7,EQ
169.8,-19.1,EQ
169.6,-19.1,EQ
-176.5,-29.9,EQ
100.8,-2.0,EQ
100.8,-2.0,EQ
130.8,-6.9,EQ
69.2,-4.7,EQ
-178.9,-22.0,EQ
119.2,-10.6,EQ
126.6,8.4,EQ
-127.1,49.4,EQ
-13.3,-47.3,EQ
-69.2,-21.5,EQ
-177.9,-30.3,EQ
160.4,53.9,EQ
-69.1,-23.0,EQ
-32.6,4.4,EQ
126.7,5.8,EQ
68.0,-20.3,EQ
125.3,5.6,EQ
-177.1,-29.7,EQ
131.2,-6.6,EQ
-174.4,-21.0,EQ
-28.0,45.2,EQ
168.0,-16.3,EQ
-73.4,-42.0,EQ
-176.7,51.4,EQ
179.6,52.3,EQ
151.9,-4.6,EQ
-101.4,18.4,EQ
166.6,-14.1,EQ
-152.9,56.3,EQ
94.5,7.8,EQ
-178.1,-30.2,EQ
-65.5,-17.0,EQ
-65.4,-16.9,EQ
-177.8,-30.9,EQ
-179.1,-32.2,EQ
86.8,31.2,EQ
-25.1,-58.6,EQ
-24.9,-58.6,EQ
-25.1,-58.6,EQ
-25.1,-58.6,EQ
-25.0,-58.6,EQ
43.7,-41.2,EQ
-114.4,-26.7,EQ
-114.2,-26.3,EQ
-25.0,-58.6,EQ
131.1,-5.6,EQ
66.5,-20.0,EQ
138.7,-2.3,EQ
96.9,26.3,EQ
139.0,-2.1,EQ
148.9,-6.0,EQ
140.6,34.8,EQ
143.9,-4.4,EQ
-17.8,-0.1,EQ
-71.7,-30.7,EQ
-178.1,-28.2,EQ
-178.2,-28.2,EQ
-178.1,-28.3,EQ
140.6,34.8,EQ
-178.2,-28.2,EQ
-149.6,66.1,EQ
-178.5,-28.5,EQ
-116.5,37.3,EQ
161.1,-10.1,EQ
-173.1,-17.0,EQ
-178.0,-28.1,EQ
122.8,-7.9,EQ
140.9,39.1,EQ
-177.5,-31.0,EQ
-73.5,-16.2,EQ
-176.1,-20.0,EQ
128.0,3.7,EQ
-174.8,52.3,EQ
96.3,15.2,EQ
-178.0,-28.0,EQ
96.2,15.2,EQ
-178.0,-28.4,EQ
-178.0,-28.0,EQ
-178.1,-28.1,EQ
-177.9,-28.0,EQ
-73.0,6.8,EQ
29.5,-5.3,EQ
-173.9,-16.1,EQ
-176.2,51.3,EQ
-86.0,11.3,EQ
-172.5,-15.6,EQ
-172.7,-15.8,EQ
124.0,6.0,EQ
-172.8,-15.6,EQ
12.9,-52.5,EQ
128.0,-4.8,EQ
148.5,-3.2,EQ
148.5,-3.2,EQ
100.0,-0.7,EQ
-179.5,-22.0,EQ
150.6,-7.8,EQ
-26.2,-59.6,EQ
-114.3,-26.8,EQ
-26.9,-59.3,EQ
-178.1,-18.5,EQ
146.7,14.5,EQ
126.7,2.3,EQ
-175.9,51.5,EQ
-178.7,-20.8,EQ
-179.7,51.2,EQ
-16.1,-0.4,EQ
140.9,12.2,EQ
153.8,-60.7,EQ
-25.9,-57.3,EQ
-92.6,15.5,EQ
-88.5,13.0,EQ
-179.3,-22.0,EQ
80.2,34.4,EQ
144.0,-4.3,EQ
122.9,24.9,EQ
56.8,10.4,EQ
167.7,-17.3,EQ
153.4,-4.9,EQ
-77.6,5.3,EQ
124.3,2.0,EQ
-116.6,34.0,EQ
146.4,43.8,EQ
-27.5,-56.0,EQ
-176.2,51.9,EQ
126.5,1.9,EQ
126.4,1.8,EQ
126.5,1.8,EQ
29.0,-5.5,EQ
-32.6,4.3,EQ
126.6,1.9,EQ
140.6,28.2,EQ
-175.8,-19.9,EQ
126.9,-1.1,EQ
177.1,-36.9,EQ
132.7,-26.1,EQ
166.3,-46.0,EQ
126.9,24.3,EQ
51.6,30.0,EQ
127.4,1.9,EQ
125.4,5.6,EQ
126.4,1.8,EQ
-93.9,16.1,EQ
-71.1,-28.2,EQ
-117.9,33.0,EQ
128.3,-7.5,EQ
138.9,-2.1,EQ
143.9,12.3,EQ
-74.7,-37.8,EQ
-52.8,-60.4,EQ
-66.7,-28.0,EQ
169.2,-19.5,EQ
78.0,31.0,EQ
161.0,-10.2,EQ
152.2,-9.5,EQ
71.2,36.7,EQ
-116.4,37.3,EQ
123.6,-10.3,EQ
-126.0,-19.7,EQ
28.5,-16.4,EQ
-69.4,10.8,EQ
-165.9,53.4,EQ
126.0,5.9,EQ
-165.9,53.3,EQ
151.1,47.3,EQ
-167.2,53.6,EQ
179.9,-24.7,EQ
126.5,2.0,EQ
-167.4,53.6,EQ
-69.0,-30.7,EQ
86.9,31.3,EQ
-167.3,53.5,EQ
-167.3,53.5,EQ
-118.5,37.6,EQ
-3.6,-56.7,EQ
-174.3,-20.6,EQ
-118.4,37.5,EQ
-118.4,37.5,EQ
-153.4,56.6,EQ
-72.0,-33.8,EQ
-118.4,37.5,EQ
-178.3,-33.6,EQ
154.9,-6.5,EQ
134.4,-0.8,EQ
-118.4,37.5,EQ
-118.5,37.5,EQ
-178.5,-33.7,EQ
-176.2,51.4,EQ
95.0,26.9,EQ
154.8,-61.9,EQ
-177.8,-20.5,EQ
-176.7,51.4,EQ
129.4,-7.1,EQ
167.7,-15.5,EQ
-176.2,51.2,EQ
-176.0,51.2,EQ
57.3,28.1,EQ
-178.2,-31.9,EQ
125.9,26.4,EQ
-177.4,-30.5,EQ
-177.7,-30.5,EQ
137.1,45.4,EQ
-177.7,-30.5,EQ
-173.2,-18.1,EQ
94.2,23.8,EQ
-172.6,-18.7,EQ
-172.8,-18.3,EQ
-177.4,-30.3,EQ
-177.5,-25.8,EQ
-178.6,-33.1,EQ
-174.1,51.6,EQ
-166.6,52.9,EQ
-71.9,-33.3,EQ
-72.0,-33.3,EQ
-175.3,51.8,EQ
-175.5,-21.3,EQ
-178.5,-17.6,EQ
129.4,-7.2,EQ
-174.9,-18.0,EQ
121.8,24.6,EQ
-86.0,11.1,EQ
18.2,-52.4,EQ
17.9,-52.6,EQ
18.3,-52.4,EQ
18.5,-52.5,EQ
18.0,-52.5,EQ
18.6,-52.5,EQ
-118.4,37.5,EQ
18.4,-52.6,EQ
18.6,-52.5,EQ
122.8,24.8,EQ
18.1,-52.4,EQ
-103.7,-35.9,EQ
-174.3,51.4,EQ
-173.3,-15.3,EQ
101.8,-4.7,EQ
-176.0,51.3,EQ
168.0,-18.2,EQ
-177.9,-28.1,EQ
-177.7,-28.3,EQ
-88.8,13.1,EQ
-15.3,-58.3,EQ
37.3,37.2,EQ
-174.2,51.4,EQ
-176.8,51.2,EQ
-176.7,51.1,EQ
125.9,3.9,EQ
117.2,-11.9,EQ
144.6,42.3,EQ
138.9,-2.4,EQ
153.2,46.3,EQ
-177.2,-24.2,EQ
-1.1,-54.9,EQ
67.7,-1.7,EQ
-93.6,16.9,EQ
67.7,-1.4,EQ
129.2,-7.2,EQ
152.7,-6.1,EQ
-177.3,-24.1,EQ
-178.9,-32.8,EQ
179.9,-23.8,EQ
100.9,29.3,EQ
-178.4,-18.0,EQ
-178.0,-30.6,EQ
95.3,11.7,EQ
-81.2,7.4,EQ
167.3,-15.0,EQ
-167.3,53.6,EQ
57.8,27.3,EQ
128.4,-7.4,EQ
170.1,-22.3,EQ
120.3,14.1,EQ
55.0,26.7,EQ
140.7,28.4,EQ
128.3,2.0,EQ
154.8,-7.6,EQ
140.7,40.7,EQ
140.9,33.4,EQ
66.5,-14.7,EQ
121.6,22.3,EQ
121.5,20.1,EQ
121.3,20.1,EQ
127.2,2.0,EQ
-17.9,-0.1,EQ
-67.7,-30.9,EQ
-177.2,-24.0,EQ
-82.6,6.0,EQ
100.2,0.1,EQ
101.3,27.7,EQ
127.5,2.5,EQ
-82.4,5.8,EQ
178.0,-35.9,EQ
159.9,53.0,EQ
-74.7,7.7,EQ
-177.2,-30.0,EQ
126.5,1.8,EQ
126.8,2.1,EQ
127.0,2.2,EQ
-178.5,-32.3,EQ
126.9,1.9,EQ
126.6,1.9,EQ
126.8,1.9,EQ
127.0,2.1,EQ
124.2,-8.7,EQ
126.9,2.2,EQ
126.5,1.9,EQ
-177.3,-23.9,EQ
126.6,2.0,EQ
-177.3,-24.0,EQ
126.6,48.6,EQ
179.1,-23.3,EQ
126.6,1.9,EQ
126.5,1.9,EQ
178.4,-25.4,EQ
126.4,1.8,EQ
126.7,1.9,EQ
121.7,-8.5,EQ
126.9,2.1,EQ
126.5,1.8,EQ
-75.7,-14.3,EQ
127.0,2.3,EQ
127.1,2.2,EQ
127.0,2.2,EQ
127.0,2.2,EQ
127.0,2.3,EQ
126.9,2.2,EQ
126.9,2.2,EQ
-177.2,-24.0,EQ
126.9,2.3,EQ
126.9,2.3,EQ
-174.2,-20.5,EQ
126.6,1.7,EQ
146.7,14.5,EQ
-177.2,-24.1,EQ
126.6,8.4,EQ
71.9,37.5,EQ
129.3,-4.1,EQ
124.5,12.5,EQ
154.2,-6.0,EQ
139.0,-2.7,EQ
151.3,-5.3,EQ
-173.5,-16.9,EQ
150.2,-5.8,EQ
-172.5,-17.3,EQ
126.5,2.1,EQ
87.1,-2.0,EQ
91.6,34.6,EQ
71.1,36.5,EQ
179.0,-34.8,EQ
160.4,53.8,EQ
-109.6,-9.1,EQ
127.6,1.6,EQ
127.8,2.7,EQ
-27.0,-56.1,EQ
-40.9,31.7,EQ
126.6,1.9,EQ
179.3,-34.5,EQ
126.8,2.1,EQ
-177.1,-24.1,EQ
-176.4,-27.3,EQ
142.2,11.2,EQ
-177.2,-23.9,EQ
126.9,2.1,EQ
126.8,2.1,EQ
-177.2,-23.9,EQ
140.6,28.3,EQ
-27.8,-56.0,EQ
101.5,37.7,EQ
101.6,37.7,EQ
101.7,37.7,EQ
-173.5,-15.2,EQ
-173.5,-15.1,EQ
-71.1,-31.7,EQ
