// Seismic data of intermediate depth earthquakes (100 to 300 km) from the 
// Tonga- Kermadec region, epicenters between 16S and 28S, and 175E and 170W. 
// This set includes both nodal planes as Domain 1 and 2.
//
// From: Global Centroid-Moment-Tensor (CMT) Project
// www.globalcmt.org 
//
// Dziewonski, A. M., T.-A. Chou and J. H. Woodhouse, Determination of earthquake source 
//    parameters from waveform data for studies of global and regional seismicity, 
//    J. Geophys. Res., 86, 2825-2852, 1981. doi:10.1029/JB086iB04p02825
// Ekström, G., M. Nettles, and A. M. Dziewonski, The global CMT project 2004-2010: 
//    Centroid-moment tensors for 13,017 earthquakes, Phys. Earth Planet. Inter., 
//    200-201, 1-9, 2012. doi:10.1016/j.pepi.2012.04.002 
//
ID	Station	Elevation	Latitude	Longitude	Strike	Dip	Rake	Weight	Type	Domain	Notes
71887	C201111292344A	-229.100	-20.0000000	-175.6500000	244.000000	56.000000	-33.000000	5.087	CMT	1	FIJI ISLANDS REGION
71888	C201111292344A	-229.100	-20.0000000	-175.6500000	134.000000	63.000000	-141.000000	5.087	CMT	2	FIJI ISLANDS REGION
2833	C080579A	-229.200	-22.9500000	-177.1000000	195.000000	14.000000	112.000000	6.516	CMT	1	TONGA ISLANDS REGION
2834	C080579A	-229.200	-22.9500000	-177.1000000	38.000000	77.000000	85.000000	6.516	CMT	2	TONGA ISLANDS REGION
8307	B042984B	-229.500	-19.4900000	-175.6200000	281.000000	50.000000	13.000000	5.647	CMT	1	TONGA ISLANDS
8308	B042984B	-229.500	-19.4900000	-175.6200000	19.000000	80.000000	139.000000	5.647	CMT	2	TONGA ISLANDS
2499	B042879C	-229.700	-19.3500000	-175.6600000	115.000000	18.000000	167.000000	5.274	CMT	1	TONGA ISLANDS
2500	B042879C	-229.700	-19.3500000	-175.6600000	13.000000	86.000000	73.000000	5.274	CMT	2	TONGA ISLANDS
9141	B111884A	-229.700	-18.8100000	-175.2100000	269.000000	44.000000	23.000000	5.783	CMT	1	TONGA ISLANDS
9142	B111884A	-229.700	-18.8100000	-175.2100000	16.000000	74.000000	132.000000	5.783	CMT	2	TONGA ISLANDS
36579	B071901D	-230.100	-17.0200000	-174.3200000	225.000000	14.000000	-110.000000	5.857	CMT	1	TONGA ISLANDS
36580	B071901D	-230.100	-17.0200000	-174.3200000	24.000000	77.000000	-85.000000	5.857	CMT	2	TONGA ISLANDS
8107	B030284A	-231.300	-21.1800000	-176.4300000	227.000000	25.000000	67.000000	5.448	CMT	1	FIJI ISLANDS REGION
8108	B030284A	-231.300	-21.1800000	-176.4300000	22.000000	67.000000	100.000000	5.448	CMT	2	FIJI ISLANDS REGION
31011	B092798E	-231.900	-20.3800000	-175.5400000	230.000000	21.000000	-127.000000	5.656	CMT	1	TONGA ISLANDS
31012	B092798E	-231.900	-20.3800000	-175.5400000	11.000000	73.000000	-77.000000	5.656	CMT	2	TONGA ISLANDS
5189	B111081B	-232.700	-23.1300000	-177.6700000	145.000000	20.000000	128.000000	5.291	CMT	1	SOUTH OF FIJI ISLANDS
5190	B111081B	-232.700	-23.1300000	-177.6700000	4.000000	75.000000	78.000000	5.291	CMT	2	SOUTH OF FIJI ISLANDS
15663	B033089A	-232.900	-19.6700000	-175.8400000	294.000000	28.000000	-4.000000	6.027	CMT	1	TONGA ISLANDS
15664	B033089A	-232.900	-19.6700000	-175.8400000	200.000000	88.000000	-118.000000	6.027	CMT	2	TONGA ISLANDS
76385	C201211301120A	-233.300	-18.8700000	-175.1500000	265.000000	20.000000	37.000000	5.666	CMT	1	TONGA ISLANDS
76386	C201211301120A	-233.300	-18.8700000	-175.1500000	30.000000	78.000000	106.000000	5.666	CMT	2	TONGA ISLANDS
37827	B030102B	-233.500	-19.1900000	-175.1700000	274.000000	21.000000	16.000000	5.303	CMT	1	TONGA ISLANDS
37828	B030102B	-233.500	-19.1900000	-175.1700000	19.000000	84.000000	110.000000	5.303	CMT	2	TONGA ISLANDS
25681	C082595D	-234.000	-18.5600000	-175.1400000	264.000000	23.000000	28.000000	6.011	CMT	1	TONGA ISLANDS
25682	C082595D	-234.000	-18.5600000	-175.1400000	20.000000	79.000000	111.000000	6.011	CMT	2	TONGA ISLANDS
84801	C201410171450A	-235.000	-19.2300000	-175.4500000	283.000000	51.000000	-25.000000	5.098	CMT	1	TONGA ISLANDS
84802	C201410171450A	-235.000	-19.2300000	-175.4500000	177.000000	70.000000	-138.000000	5.098	CMT	2	TONGA ISLANDS
47125	C200506082124A	-235.100	-27.9300000	-177.8500000	129.000000	36.000000	-49.000000	5.077	CMT	1	KERMADEC ISLANDS REGION
47126	C200506082124A	-235.100	-27.9300000	-177.8500000	357.000000	64.000000	-116.000000	5.077	CMT	2	KERMADEC ISLANDS REGION
68015	C201101231915A	-235.100	-20.4300000	-175.7300000	129.000000	3.000000	153.000000	5.879	CMT	1	FIJI ISLANDS REGION
68016	C201101231915A	-235.100	-20.4300000	-175.7300000	12.000000	89.000000	88.000000	5.879	CMT	2	FIJI ISLANDS REGION
1911	B091678A	-235.200	-25.4700000	-178.2200000	109.000000	50.000000	-179.000000	5.833	CMT	1	TONGA ISLANDS REGION
1912	B091678A	-235.200	-25.4700000	-178.2200000	200.000000	89.000000	-40.000000	5.833	CMT	2	TONGA ISLANDS REGION
4781	B062181B	-235.200	-20.6500000	-176.4400000	269.000000	41.000000	-33.000000	5.370	CMT	1	FIJI ISLANDS REGION
4782	B062181B	-235.200	-20.6500000	-176.4400000	153.000000	69.000000	-126.000000	5.370	CMT	2	FIJI ISLANDS REGION
31337	C112498F	-235.800	-16.4200000	-174.4600000	219.000000	30.000000	73.000000	6.031	CMT	1	TONGA ISLANDS
31338	C112498F	-235.800	-16.4200000	-174.4600000	19.000000	61.000000	100.000000	6.031	CMT	2	TONGA ISLANDS
56247	C200711072228A	-235.900	-17.9700000	-174.7200000	273.000000	27.000000	22.000000	5.111	CMT	1	TONGA ISLANDS
56248	C200711072228A	-235.900	-17.9700000	-174.7200000	23.000000	80.000000	115.000000	5.111	CMT	2	TONGA ISLANDS
97147	C201707311636A	-236.200	-20.0300000	-175.5600000	335.000000	35.000000	-22.000000	5.151	CMT	1	TONGA ISLANDS
97148	C201707311636A	-236.200	-20.0300000	-175.5600000	227.000000	78.000000	-123.000000	5.151	CMT	2	TONGA ISLANDS
2509	B042979B	-236.900	-22.3800000	-177.7100000	144.000000	50.000000	133.000000	5.469	CMT	1	SOUTH OF FIJI ISLANDS
2510	B042979B	-236.900	-22.3800000	-177.7100000	19.000000	56.000000	52.000000	5.469	CMT	2	SOUTH OF FIJI ISLANDS
40701	B072603H	-237.000	-17.6000000	-174.7400000	198.000000	18.000000	93.000000	5.704	CMT	1	TONGA ISLANDS
40702	B072603H	-237.000	-17.6000000	-174.7400000	21.000000	72.000000	89.000000	5.704	CMT	2	TONGA ISLANDS
4167	B113080A	-238.000	-19.2300000	-176.0600000	281.000000	6.000000	17.000000	6.318	CMT	1	TONGA ISLANDS REGION
4168	B113080A	-238.000	-19.2300000	-176.0600000	27.000000	88.000000	95.000000	6.318	CMT	2	TONGA ISLANDS REGION
40801	B081103G	-240.500	-18.6900000	-174.9800000	229.000000	8.000000	66.000000	5.233	CMT	1	TONGA ISLANDS
40802	B081103G	-240.500	-18.6900000	-174.9800000	25.000000	83.000000	93.000000	5.233	CMT	2	TONGA ISLANDS
90185	C201512211237A	-241.800	-18.2700000	-174.7800000	46.000000	65.000000	154.000000	5.123	CMT	1	TONGA ISLANDS
90186	C201512211237A	-241.800	-18.2700000	-174.7800000	304.000000	66.000000	28.000000	5.123	CMT	2	TONGA ISLANDS
43125	C062204F	-241.900	-19.1400000	-175.2900000	241.000000	13.000000	49.000000	5.560	CMT	1	TONGA ISLANDS
43126	C062204F	-241.900	-19.1400000	-175.2900000	19.000000	80.000000	98.000000	5.560	CMT	2	TONGA ISLANDS
65393	C201005081446B	-241.900	-17.9900000	-174.7500000	266.000000	33.000000	18.000000	5.013	CMT	1	TONGA ISLANDS
65394	C201005081446B	-241.900	-17.9900000	-174.7500000	10.000000	80.000000	122.000000	5.013	CMT	2	TONGA ISLANDS
78357	C201305112046A	-242.200	-17.8900000	-174.7400000	267.000000	30.000000	35.000000	6.378	CMT	1	TONGA ISLANDS
78358	C201305112046A	-242.200	-17.8900000	-174.7400000	28.000000	73.000000	116.000000	6.378	CMT	2	TONGA ISLANDS
60223	C200812111629A	-242.600	-19.1300000	-174.9400000	278.000000	14.000000	-151.000000	5.315	CMT	1	TONGA ISLANDS
60224	C200812111629A	-242.600	-19.1300000	-174.9400000	37.000000	83.000000	-78.000000	5.315	CMT	2	TONGA ISLANDS
25507	B072695A	-243.000	-16.3400000	-174.5200000	220.000000	25.000000	55.000000	5.676	CMT	1	TONGA ISLANDS
25508	B072695A	-243.000	-16.3400000	-174.5200000	2.000000	70.000000	105.000000	5.676	CMT	2	TONGA ISLANDS
59749	C200810221255A	-244.000	-18.4000000	-174.9800000	252.000000	17.000000	48.000000	6.395	CMT	1	TONGA ISLANDS
59750	C200810221255A	-244.000	-18.4000000	-174.9800000	28.000000	78.000000	102.000000	6.395	CMT	2	TONGA ISLANDS
15589	C031189B	-244.000	-17.7800000	-174.7700000	128.000000	23.000000	-18.000000	6.897	CMT	1	TONGA ISLANDS
15590	C031189B	-244.000	-17.7800000	-174.7700000	22.000000	83.000000	-112.000000	6.897	CMT	2	TONGA ISLANDS
35945	B031101A	-244.700	-25.4000000	-177.5900000	75.000000	42.000000	-89.000000	5.809	CMT	1	SOUTH OF FIJI ISLANDS
35946	B031101A	-244.700	-25.4000000	-177.5900000	257.000000	48.000000	-91.000000	5.809	CMT	2	SOUTH OF FIJI ISLANDS
12139	B011887A	-245.600	-19.3300000	-175.6000000	305.000000	29.000000	-20.000000	5.322	CMT	1	TONGA ISLANDS
12140	B011887A	-245.600	-19.3300000	-175.6000000	198.000000	81.000000	-117.000000	5.322	CMT	2	TONGA ISLANDS
67367	C201012030630B	-245.600	-18.1800000	-174.8400000	312.000000	19.000000	-22.000000	5.185	CMT	1	TONGA ISLANDS
67368	C201012030630B	-245.600	-18.1800000	-174.8400000	202.000000	83.000000	-108.000000	5.185	CMT	2	TONGA ISLANDS
13209	B091787B	-246.100	-18.4800000	-175.3000000	289.000000	19.000000	18.000000	5.443	CMT	1	TONGA ISLANDS
13210	B091787B	-246.100	-18.4800000	-175.3000000	35.000000	84.000000	108.000000	5.443	CMT	2	TONGA ISLANDS
17455	B052090B	-246.700	-18.1000000	-175.4200000	260.000000	32.000000	25.000000	6.256	CMT	1	TONGA ISLANDS
17456	B052090B	-246.700	-18.1000000	-175.4200000	12.000000	77.000000	119.000000	6.256	CMT	2	TONGA ISLANDS
9091	B110684B	-246.700	-18.5800000	-175.3700000	257.000000	16.000000	37.000000	5.636	CMT	1	TONGA ISLANDS
9092	B110684B	-246.700	-18.5800000	-175.3700000	23.000000	81.000000	102.000000	5.636	CMT	2	TONGA ISLANDS
70009	C201106182004A	-246.800	-19.4900000	-175.4900000	289.000000	14.000000	10.000000	5.284	CMT	1	TONGA ISLANDS
70010	C201106182004A	-246.800	-19.4900000	-175.4900000	29.000000	88.000000	103.000000	5.284	CMT	2	TONGA ISLANDS
571	B060677B	-247.200	-19.6100000	-175.5700000	95.000000	31.000000	-153.000000	5.434	CMT	1	TONGA ISLANDS
572	B060677B	-247.200	-19.6100000	-175.5700000	208.000000	76.000000	-62.000000	5.434	CMT	2	TONGA ISLANDS
41215	B101203A	-247.400	-18.6000000	-175.0500000	239.000000	24.000000	57.000000	5.317	CMT	1	TONGA ISLANDS
41216	B101203A	-247.400	-18.6000000	-175.0500000	24.000000	70.000000	104.000000	5.317	CMT	2	TONGA ISLANDS
67837	C201101100211A	-249.600	-19.5100000	-175.5800000	279.000000	35.000000	16.000000	5.593	CMT	1	FIJI ISLANDS REGION
67838	C201101100211A	-249.600	-19.5100000	-175.5800000	22.000000	81.000000	124.000000	5.593	CMT	2	FIJI ISLANDS REGION
9001	B101384D	-250.900	-17.9300000	-174.8500000	220.000000	16.000000	75.000000	5.518	CMT	1	TONGA ISLANDS
9002	B101384D	-250.900	-17.9300000	-174.8500000	24.000000	75.000000	94.000000	5.518	CMT	2	TONGA ISLANDS
39829	B022103B	-251.800	-25.8600000	-178.0400000	125.000000	43.000000	156.000000	5.797	CMT	1	SOUTH OF FIJI ISLANDS
39830	B022103B	-251.800	-25.8600000	-178.0400000	17.000000	74.000000	50.000000	5.797	CMT	2	SOUTH OF FIJI ISLANDS
80375	C201311031710A	-252.600	-18.7600000	-175.3100000	281.000000	41.000000	50.000000	5.147	CMT	1	TONGA ISLANDS
80376	C201311031710A	-252.600	-18.7600000	-175.3100000	53.000000	60.000000	119.000000	5.147	CMT	2	TONGA ISLANDS
38255	B051902C	-253.100	-19.6600000	-176.1100000	252.000000	35.000000	36.000000	5.141	CMT	1	TONGA ISLANDS
38256	B051902C	-253.100	-19.6600000	-176.1100000	13.000000	70.000000	120.000000	5.141	CMT	2	TONGA ISLANDS
17945	B082890C	-253.800	-19.3500000	-175.7400000	275.000000	8.000000	25.000000	5.633	CMT	1	TONGA ISLANDS
17946	B082890C	-253.800	-19.3500000	-175.7400000	30.000000	86.000000	98.000000	5.633	CMT	2	TONGA ISLANDS
85751	C201412141241A	-254.200	-20.9500000	-176.5600000	142.000000	20.000000	172.000000	5.442	CMT	1	FIJI ISLANDS REGION
85752	C201412141241A	-254.200	-20.9500000	-176.5600000	45.000000	87.000000	70.000000	5.442	CMT	2	FIJI ISLANDS REGION
90639	C201602011752A	-254.700	-23.7000000	-177.4900000	235.000000	63.000000	-16.000000	5.292	CMT	1	SOUTH OF FIJI ISLANDS
90640	C201602011752A	-254.700	-23.7000000	-177.4900000	137.000000	75.000000	-152.000000	5.292	CMT	2	SOUTH OF FIJI ISLANDS
14339	B061188C	-255.700	-18.3900000	-175.6200000	287.000000	32.000000	17.000000	5.143	CMT	1	TONGA ISLANDS
14340	B061188C	-255.700	-18.3900000	-175.6200000	31.000000	81.000000	121.000000	5.143	CMT	2	TONGA ISLANDS
71001	C201109070755A	-258.000	-27.8000000	-178.1500000	149.000000	57.000000	150.000000	5.521	CMT	1	KERMADEC ISLANDS REGION
71002	C201109070755A	-258.000	-27.8000000	-178.1500000	42.000000	65.000000	36.000000	5.521	CMT	2	KERMADEC ISLANDS REGION
10293	B091585D	-258.000	-19.1900000	-175.5800000	255.000000	24.000000	43.000000	5.718	CMT	1	TONGA ISLANDS
10294	B091585D	-258.000	-19.1900000	-175.5800000	26.000000	74.000000	108.000000	5.718	CMT	2	TONGA ISLANDS
88433	C201507270231A	-258.600	-19.1800000	-175.7000000	2.000000	8.000000	-28.000000	5.142	CMT	1	TONGA ISLANDS
88434	C201507270231A	-258.600	-19.1800000	-175.7000000	244.000000	86.000000	-97.000000	5.142	CMT	2	TONGA ISLANDS
83067	C201406030127A	-258.900	-19.4400000	-175.6100000	313.000000	5.000000	5.000000	5.117	CMT	1	TONGA ISLANDS
83068	C201406030127A	-258.900	-19.4400000	-175.6100000	48.000000	90.000000	95.000000	5.117	CMT	2	TONGA ISLANDS
9745	B042785C	-261.800	-21.2300000	-176.8100000	136.000000	51.000000	-159.000000	5.902	CMT	1	FIJI ISLANDS REGION
9746	B042785C	-261.800	-21.2300000	-176.8100000	240.000000	74.000000	-40.000000	5.902	CMT	2	FIJI ISLANDS REGION
20701	B080492C	-262.000	-21.2200000	-176.8200000	108.000000	56.000000	163.000000	6.019	CMT	1	FIJI ISLANDS REGION
20702	B080492C	-262.000	-21.2200000	-176.8200000	8.000000	76.000000	35.000000	6.019	CMT	2	FIJI ISLANDS REGION
4997	B090781A	-262.500	-25.6500000	-178.0100000	43.000000	74.000000	-9.000000	5.649	CMT	1	SOUTH OF FIJI ISLANDS
4998	B090781A	-262.500	-25.6500000	-178.0100000	311.000000	82.000000	-164.000000	5.649	CMT	2	SOUTH OF FIJI ISLANDS
86887	C201503142021A	-262.800	-18.4700000	-175.1700000	281.000000	25.000000	25.000000	5.138	CMT	1	TONGA ISLANDS
86888	C201503142021A	-262.800	-18.4700000	-175.1700000	34.000000	80.000000	113.000000	5.138	CMT	2	TONGA ISLANDS
79337	C201308080457A	-262.900	-20.3700000	-176.2200000	128.000000	8.000000	179.000000	5.501	CMT	1	FIJI ISLANDS REGION
79338	C201308080457A	-262.900	-20.3700000	-176.2200000	37.000000	90.000000	82.000000	5.501	CMT	2	FIJI ISLANDS REGION
96375	C201705161529A	-264.000	-23.7100000	-177.4200000	244.000000	53.000000	-32.000000	5.782	CMT	1	SOUTH OF FIJI ISLANDS
96376	C201705161529A	-264.000	-23.7100000	-177.4200000	133.000000	65.000000	-138.000000	5.782	CMT	2	SOUTH OF FIJI ISLANDS
76633	C201212210926A	-264.700	-20.0800000	-176.1100000	203.000000	7.000000	104.000000	5.245	CMT	1	FIJI ISLANDS REGION
76634	C201212210926A	-264.700	-20.0800000	-176.1100000	38.000000	83.000000	88.000000	5.245	CMT	2	FIJI ISLANDS REGION
58281	C200805310316A	-264.800	-17.3200000	-174.6700000	218.000000	20.000000	60.000000	5.126	CMT	1	TONGA ISLANDS
58282	C200805310316A	-264.800	-17.3200000	-174.6700000	7.000000	73.000000	100.000000	5.126	CMT	2	TONGA ISLANDS
3051	B102879C	-265.300	-16.7600000	-174.7400000	57.000000	9.000000	140.000000	5.256	CMT	1	TONGA ISLANDS
3052	B102879C	-265.300	-16.7600000	-174.7400000	288.000000	84.000000	83.000000	5.256	CMT	2	TONGA ISLANDS
26235	B121895C	-265.700	-19.1900000	-175.6700000	295.000000	22.000000	-14.000000	5.532	CMT	1	FIJI ISLANDS REGION
26236	B121895C	-265.700	-19.1900000	-175.6700000	192.000000	85.000000	-112.000000	5.532	CMT	2	FIJI ISLANDS REGION
10465	B110585A	-266.700	-16.5300000	-177.5900000	335.000000	34.000000	174.000000	5.177	CMT	1	FIJI ISLANDS REGION
10466	B110585A	-266.700	-16.5300000	-177.5900000	240.000000	87.000000	56.000000	5.177	CMT	2	FIJI ISLANDS REGION
34509	B071300E	-266.700	-18.2300000	-175.2700000	272.000000	26.000000	18.000000	5.558	CMT	1	TONGA ISLANDS
34510	B071300E	-266.700	-18.2300000	-175.2700000	18.000000	82.000000	115.000000	5.558	CMT	2	TONGA ISLANDS
55727	C200709171152A	-266.700	-18.4000000	-175.0900000	301.000000	47.000000	30.000000	5.335	CMT	1	TONGA ISLANDS
55728	C200709171152A	-266.700	-18.4000000	-175.0900000	52.000000	69.000000	133.000000	5.335	CMT	2	TONGA ISLANDS
34283	B061000B	-266.800	-21.7900000	-176.9700000	338.000000	42.000000	38.000000	5.397	CMT	1	FIJI ISLANDS REGION
34284	B061000B	-266.800	-21.7900000	-176.9700000	99.000000	65.000000	125.000000	5.397	CMT	2	FIJI ISLANDS REGION
16169	B072089B	-266.800	-18.8700000	-175.6800000	254.000000	26.000000	42.000000	5.427	CMT	1	TONGA ISLANDS
16170	B072089B	-266.800	-18.8700000	-175.6800000	22.000000	73.000000	110.000000	5.427	CMT	2	TONGA ISLANDS
10763	B020486A	-268.100	-19.9200000	-175.3900000	271.000000	25.000000	42.000000	5.115	CMT	1	TONGA ISLANDS
10764	B020486A	-268.100	-19.9200000	-175.3900000	41.000000	74.000000	109.000000	5.115	CMT	2	TONGA ISLANDS
8093	B022584C	-269.000	-16.7800000	-174.7000000	36.000000	14.000000	145.000000	5.775	CMT	1	TONGA ISLANDS
8094	B022584C	-269.000	-16.7800000	-174.7000000	271.000000	82.000000	79.000000	5.775	CMT	2	TONGA ISLANDS
93455	C201609210544A	-269.400	-18.0800000	-175.1200000	18.000000	6.000000	-72.000000	5.498	CMT	1	TONGA ISLANDS
93456	C201609210544A	-269.400	-18.0800000	-175.1200000	216.000000	84.000000	-92.000000	5.498	CMT	2	TONGA ISLANDS
14009	B031688C	-269.700	-17.5800000	-175.2300000	218.000000	16.000000	68.000000	5.486	CMT	1	TONGA ISLANDS
14010	B031688C	-269.700	-17.5800000	-175.2300000	15.000000	75.000000	96.000000	5.486	CMT	2	TONGA ISLANDS
88571	C201508062359A	-270.400	-26.4600000	-178.1500000	146.000000	58.000000	147.000000	6.052	CMT	1	SOUTH OF FIJI ISLANDS
88572	C201508062359A	-270.400	-26.4600000	-178.1500000	37.000000	62.000000	37.000000	6.052	CMT	2	SOUTH OF FIJI ISLANDS
31163	B102498B	-271.000	-17.7400000	-174.9600000	264.000000	24.000000	12.000000	5.499	CMT	1	TONGA ISLANDS
31164	B102498B	-271.000	-17.7400000	-174.9600000	5.000000	85.000000	114.000000	5.499	CMT	2	TONGA ISLANDS
8501	B061584B	-271.700	-18.1500000	-175.0100000	120.000000	53.000000	-8.000000	5.382	CMT	1	TONGA ISLANDS
8502	B061584B	-271.700	-18.1500000	-175.0100000	24.000000	83.000000	-143.000000	5.382	CMT	2	TONGA ISLANDS
35611	B011201C	-271.800	-16.9300000	-174.7300000	72.000000	45.000000	76.000000	5.464	CMT	1	TONGA ISLANDS
35612	B011201C	-271.800	-16.9300000	-174.7300000	232.000000	47.000000	104.000000	5.464	CMT	2	TONGA ISLANDS
36971	B092701A	-272.900	-16.3700000	-174.4800000	31.000000	38.000000	-46.000000	5.421	CMT	1	TONGA ISLANDS
36972	B092701A	-272.900	-16.3700000	-174.4800000	262.000000	64.000000	-119.000000	5.421	CMT	2	TONGA ISLANDS
12009	B121486A	-273.300	-18.4200000	-174.9400000	172.000000	52.000000	-51.000000	5.137	CMT	1	TONGA ISLANDS
12010	B121486A	-273.300	-18.4200000	-174.9400000	45.000000	52.000000	-129.000000	5.137	CMT	2	TONGA ISLANDS
7227	B062583B	-273.500	-21.8600000	-177.3400000	134.000000	34.000000	149.000000	5.806	CMT	1	SOUTH OF FIJI ISLANDS
7228	B062583B	-273.500	-21.8600000	-177.3400000	17.000000	73.000000	60.000000	5.806	CMT	2	SOUTH OF FIJI ISLANDS
19243	B080791B	-274.100	-16.9700000	-174.9500000	242.000000	33.000000	35.000000	5.330	CMT	1	TONGA ISLANDS
19244	B080791B	-274.100	-16.9700000	-174.9500000	2.000000	72.000000	118.000000	5.330	CMT	2	TONGA ISLANDS
33029	B102999A	-275.900	-20.5700000	-175.7600000	221.000000	15.000000	-94.000000	5.304	CMT	1	FIJI ISLANDS REGION
33030	B102999A	-275.900	-20.5700000	-175.7600000	36.000000	75.000000	-89.000000	5.304	CMT	2	FIJI ISLANDS REGION
74201	C201206070901A	-276.700	-20.3700000	-175.9600000	168.000000	18.000000	-31.000000	5.890	CMT	1	FIJI ISLANDS REGION
74202	C201206070901A	-276.700	-20.3700000	-175.9600000	48.000000	81.000000	-106.000000	5.890	CMT	2	FIJI ISLANDS REGION
62689	C200908182120A	-277.300	-25.9900000	-178.0800000	140.000000	69.000000	169.000000	6.338	CMT	1	SOUTH OF FIJI ISLANDS
62690	C200908182120A	-277.300	-25.9900000	-178.0800000	46.000000	80.000000	21.000000	6.338	CMT	2	SOUTH OF FIJI ISLANDS
12575	B042687B	-277.400	-17.0500000	-174.7400000	73.000000	47.000000	115.000000	5.746	CMT	1	TONGA ISLANDS
12576	B042687B	-277.400	-17.0500000	-174.7400000	287.000000	49.000000	66.000000	5.746	CMT	2	TONGA ISLANDS
49927	C200603310725A	-277.700	-22.2900000	-177.3400000	6.000000	55.000000	43.000000	5.180	CMT	1	SOUTH OF FIJI ISLANDS
49928	C200603310725A	-277.700	-22.2900000	-177.3400000	124.000000	56.000000	136.000000	5.180	CMT	2	SOUTH OF FIJI ISLANDS
67229	C201011181733A	-277.900	-27.4800000	-178.0700000	33.000000	53.000000	49.000000	5.165	CMT	1	KERMADEC ISLANDS REGION
67230	C201011181733A	-277.900	-27.4800000	-178.0700000	158.000000	53.000000	130.000000	5.165	CMT	2	KERMADEC ISLANDS REGION
65131	C201004101654A	-278.200	-20.1200000	-175.7400000	103.000000	18.000000	-1.000000	5.958	CMT	1	FIJI ISLANDS REGION
65132	C201004101654A	-278.200	-20.1200000	-175.7400000	13.000000	90.000000	-108.000000	5.958	CMT	2	FIJI ISLANDS REGION
12153	B012287A	-278.400	-18.9100000	-175.6000000	0.000000	21.000000	-75.000000	5.641	CMT	1	TONGA ISLANDS
12154	B012287A	-278.400	-18.9100000	-175.6000000	196.000000	70.000000	-96.000000	5.641	CMT	2	TONGA ISLANDS
6609	B010683A	-280.100	-19.9300000	-176.2000000	22.000000	64.000000	22.000000	5.273	CMT	1	FIJI ISLANDS REGION
6610	B010683A	-280.100	-19.9300000	-176.2000000	121.000000	70.000000	153.000000	5.273	CMT	2	FIJI ISLANDS REGION
50961	C200606192053A	-281.500	-17.5400000	-174.7000000	277.000000	34.000000	-5.000000	5.207	CMT	1	TONGA ISLANDS
50962	C200606192053A	-281.500	-17.5400000	-174.7000000	182.000000	87.000000	-123.000000	5.207	CMT	2	TONGA ISLANDS
92057	C201606021102A	-282.300	-23.4700000	-177.5100000	245.000000	52.000000	-18.000000	5.169	CMT	1	SOUTH OF FIJI ISLANDS
92058	C201606021102A	-282.300	-23.4700000	-177.5100000	144.000000	76.000000	-140.000000	5.169	CMT	2	SOUTH OF FIJI ISLANDS
39923	C031403C	-282.400	-17.5000000	-174.7700000	287.000000	26.000000	5.000000	6.360	CMT	1	TONGA ISLANDS
39924	C031403C	-282.400	-17.5000000	-174.7700000	21.000000	88.000000	116.000000	6.360	CMT	2	TONGA ISLANDS
13975	B031088D	-282.500	-23.9900000	-177.2800000	246.000000	58.000000	-4.000000	5.450	CMT	1	SOUTH OF FIJI ISLANDS
13976	B031088D	-282.500	-23.9900000	-177.2800000	154.000000	87.000000	-148.000000	5.450	CMT	2	SOUTH OF FIJI ISLANDS
73087	C201203070719A	-284.400	-19.2400000	-175.5300000	275.000000	32.000000	178.000000	5.172	CMT	1	TONGA ISLANDS
73088	C201203070719A	-284.400	-19.2400000	-175.5300000	183.000000	89.000000	58.000000	5.172	CMT	2	TONGA ISLANDS
53333	C200702030528A	-284.600	-20.0100000	-176.0800000	345.000000	6.000000	-20.000000	5.124	CMT	1	FIJI ISLANDS REGION
53334	C200702030528A	-284.600	-20.0100000	-176.0800000	235.000000	88.000000	-96.000000	5.124	CMT	2	FIJI ISLANDS REGION
2607	B052879B	-286.000	-18.0600000	-175.3100000	247.000000	18.000000	26.000000	5.472	CMT	1	TONGA ISLANDS
2608	B052879B	-286.000	-18.0600000	-175.3100000	2.000000	82.000000	106.000000	5.472	CMT	2	TONGA ISLANDS
49311	C200601221137A	-287.000	-22.8200000	-177.7900000	233.000000	20.000000	-19.000000	5.267	CMT	1	SOUTH OF FIJI ISLANDS
49312	C200601221137A	-287.000	-22.8200000	-177.7900000	125.000000	84.000000	-109.000000	5.267	CMT	2	SOUTH OF FIJI ISLANDS
83279	C201406211324A	-287.000	-17.6800000	-174.9900000	349.000000	10.000000	-80.000000	5.357	CMT	1	TONGA ISLANDS
83280	C201406211324A	-287.000	-17.6800000	-174.9900000	179.000000	81.000000	-92.000000	5.357	CMT	2	TONGA ISLANDS
73237	C201203221840A	-289.200	-27.5500000	-178.1000000	222.000000	41.000000	-151.000000	5.202	CMT	1	KERMADEC ISLANDS REGION
73238	C201203221840A	-289.200	-27.5500000	-178.1000000	335.000000	72.000000	-53.000000	5.202	CMT	2	KERMADEC ISLANDS REGION
19031	C060991C	-292.100	-20.1500000	-175.9000000	58.000000	25.000000	77.000000	6.959	CMT	1	FIJI ISLANDS REGION
19032	C060991C	-292.100	-20.1500000	-175.9000000	223.000000	65.000000	96.000000	6.959	CMT	2	FIJI ISLANDS REGION
96735	C201706190915A	-293.100	-20.7200000	-176.4600000	38.000000	71.000000	-3.000000	5.919	CMT	1	FIJI ISLANDS REGION
