//
// Example data file for Orient 3 (Vollmer, 2015)
// Latitude and longitude formated as spherical projection data
//
// Modern continental outlines from data file Modern.cno of EdGCM Global Climate
// Modeling software (2005) http://edgcm.columbia.edu/:
//
// Chandler, M.A., S.J. Richards, and M.J. Shopsin, 2005: EdGCM: Enhancing climate 
// science education through climate modeling research projects. In Proceedings of the 
// 85th Annual Meeting of the American Meteorological Society, 14th Symposium on 
// Education, Jan 8-14, 2005, San Diego, CA, pp. P1.5. http://edgcm.columbia.edu
//
// Note: This file contains NaN (Not a Number) values for latitude and longitude to 
// indicate the end of a polygon. The original file used a single "999" value instead.
// A type "CO" is assigned, and a comment column contains the polygon name.
//
// -------------------------------------------------------------------------------------
Lat Sphere	Long Sphere	Type	Comment
61.33	173.08	CO	CO-24(AF-AS)
61.67	173.83	CO	CO-24(AF-AS)
61.75	174.58	CO	CO-24(AF-AS)
62.08	175.33	CO	CO-24(AF-AS)
62.25	176.25	CO	CO-24(AF-AS)
62.50	177.00	CO	CO-24(AF-AS)
62.50	178.17	CO	CO-24(AF-AS)
62.25	179.00	CO	CO-24(AF-AS)
62.67	179.67	CO	CO-24(AF-AS)
63.00	179.25	CO	CO-24(AF-AS)
63.50	178.83	CO	CO-24(AF-AS)
64.00	178.58	CO	CO-24(AF-AS)
64.33	178.33	CO	CO-24(AF-AS)
64.33	177.50	CO	CO-24(AF-AS)
64.75	177.50	CO	CO-24(AF-AS)
64.67	178.67	CO	CO-24(AF-AS)
64.92	179.58	CO	CO-24(AF-AS)
65.05	180.00	CO	CO-24(AF-AS)
65.17	180.33	CO	CO-24(AF-AS)
65.67	180.75	CO	CO-24(AF-AS)
66.00	180.08	CO	CO-24(AF-AS)
66.33	181.00	CO	CO-24(AF-AS)
65.92	181.17	CO	CO-24(AF-AS)
65.50	181.50	CO	CO-24(AF-AS)
65.42	182.33	CO	CO-24(AF-AS)
65.58	183.00	CO	CO-24(AF-AS)
65.42	184.00	CO	CO-24(AF-AS)
65.00	184.17	CO	CO-24(AF-AS)
64.75	184.92	CO	CO-24(AF-AS)
64.42	186.00	CO	CO-24(AF-AS)
64.25	187.00	CO	CO-24(AF-AS)
64.67	187.25	CO	CO-24(AF-AS)
65.00	187.83	CO	CO-24(AF-AS)
65.50	187.83	CO	CO-24(AF-AS)
65.50	188.92	CO	CO-24(AF-AS)
65.83	189.42	CO	CO-24(AF-AS)
66.08	190.17	CO	CO-24(AF-AS)
66.50	189.17	CO	CO-24(AF-AS)
66.92	188.33	CO	CO-24(AF-AS)
67.08	186.83	CO	CO-24(AF-AS)
67.08	185.50	CO	CO-24(AF-AS)
67.50	185.00	CO	CO-24(AF-AS)
67.83	184.17	CO	CO-24(AF-AS)
68.17	183.08	CO	CO-24(AF-AS)
68.42	181.83	CO	CO-24(AF-AS)
68.75	180.92	CO	CO-24(AF-AS)
69.08	180.00	CO	CO-24(AF-AS)
69.17	179.75	CO	CO-24(AF-AS)
69.42	178.67	CO	CO-24(AF-AS)
69.58	177.42	CO	CO-24(AF-AS)
69.83	176.17	CO	CO-24(AF-AS)
69.83	174.67	CO	CO-24(AF-AS)
69.92	173.33	CO	CO-24(AF-AS)
70.00	172.00	CO	CO-24(AF-AS)
70.08	170.58	CO	CO-24(AF-AS)
69.50	170.58	CO	CO-24(AF-AS)
69.08	171.00	CO	CO-24(AF-AS)
68.83	170.42	CO	CO-24(AF-AS)
68.75	169.58	CO	CO-24(AF-AS)
69.08	169.33	CO	CO-24(AF-AS)
69.25	168.33	CO	CO-24(AF-AS)
69.58	168.25	CO	CO-24(AF-AS)
69.58	169.17	CO	CO-24(AF-AS)
69.83	169.42	CO	CO-24(AF-AS)
70.00	168.25	CO	CO-24(AF-AS)
69.67	167.67	CO	CO-24(AF-AS)
69.42	167.00	CO	CO-24(AF-AS)
69.58	165.67	CO	CO-24(AF-AS)
69.67	164.00	CO	CO-24(AF-AS)
69.58	162.25	CO	CO-24(AF-AS)
69.58	160.67	CO	CO-24(AF-AS)
69.83	159.50	CO	CO-24(AF-AS)
70.25	160.00	CO	CO-24(AF-AS)
70.67	159.67	CO	CO-24(AF-AS)
70.92	158.83	CO	CO-24(AF-AS)
71.00	157.50	CO	CO-24(AF-AS)
71.08	156.00	CO	CO-24(AF-AS)
70.92	154.58	CO	CO-24(AF-AS)
70.92	153.50	CO	CO-24(AF-AS)
70.83	152.42	CO	CO-24(AF-AS)
71.17	152.42	CO	CO-24(AF-AS)
71.42	151.58	CO	CO-24(AF-AS)
71.42	150.67	CO	CO-24(AF-AS)
71.67	150.00	CO	CO-24(AF-AS)
72.17	149.83	CO	CO-24(AF-AS)
72.33	148.50	CO	CO-24(AF-AS)
72.33	146.83	CO	CO-24(AF-AS)
72.58	145.25	CO	CO-24(AF-AS)
72.67	143.83	CO	CO-24(AF-AS)
72.75	142.42	CO	CO-24(AF-AS)
72.83	140.67	CO	CO-24(AF-AS)
72.50	141.17	CO	CO-24(AF-AS)
72.50	139.75	CO	CO-24(AF-AS)
72.25	139.33	CO	CO-24(AF-AS)
71.92	139.67	CO	CO-24(AF-AS)
71.50	140.17	CO	CO-24(AF-AS)
71.58	138.58	CO	CO-24(AF-AS)
71.50	136.67	CO	CO-24(AF-AS)
71.67	135.83	CO	CO-24(AF-AS)
71.58	135.00	CO	CO-24(AF-AS)
71.33	134.42	CO	CO-24(AF-AS)
71.50	133.50	CO	CO-24(AF-AS)
71.92	132.58	CO	CO-24(AF-AS)
71.50	132.25	CO	CO-24(AF-AS)
71.08	132.00	CO	CO-24(AF-AS)
70.75	131.25	CO	CO-24(AF-AS)
70.92	130.33	CO	CO-24(AF-AS)
71.33	129.42	CO	CO-24(AF-AS)
71.83	128.75	CO	CO-24(AF-AS)
72.25	129.50	CO	CO-24(AF-AS)
72.75	129.83	CO	CO-24(AF-AS)
73.25	128.58	CO	CO-24(AF-AS)
73.42	126.92	CO	CO-24(AF-AS)
73.67	124.83	CO	CO-24(AF-AS)
73.67	123.00	CO	CO-24(AF-AS)
73.33	122.83	CO	CO-24(AF-AS)
73.00	123.33	CO	CO-24(AF-AS)
72.92	122.00	CO	CO-24(AF-AS)
73.00	120.00	CO	CO-24(AF-AS)
73.17	118.50	CO	CO-24(AF-AS)
73.58	118.67	CO	CO-24(AF-AS)
73.58	117.25	CO	CO-24(AF-AS)
73.75	115.92	CO	CO-24(AF-AS)
73.67	114.83	CO	CO-24(AF-AS)
73.50	113.67	CO	CO-24(AF-AS)
74.08	112.83	CO	CO-24(AF-AS)
73.67	113.00	CO	CO-24(AF-AS)
73.67	112.00	CO	CO-24(AF-AS)
73.83	111.17	CO	CO-24(AF-AS)
74.00	110.17	CO	CO-24(AF-AS)
73.75	109.50	CO	CO-24(AF-AS)
73.50	110.17	CO	CO-24(AF-AS)
73.33	108.83	CO	CO-24(AF-AS)
73.17	107.58	CO	CO-24(AF-AS)
73.17	106.50	CO	CO-24(AF-AS)
73.58	107.17	CO	CO-24(AF-AS)
73.75	108.33	CO	CO-24(AF-AS)
74.17	109.67	CO	CO-24(AF-AS)
74.50	111.00	CO	CO-24(AF-AS)
74.92	112.50	CO	CO-24(AF-AS)
75.25	113.67	CO	CO-24(AF-AS)
75.75	113.83	CO	CO-24(AF-AS)
76.17	113.50	CO	CO-24(AF-AS)
76.50	112.42	CO	CO-24(AF-AS)
76.67	111.17	CO	CO-24(AF-AS)
76.75	109.58	CO	CO-24(AF-AS)
76.75	108.17	CO	CO-24(AF-AS)
76.50	107.83	CO	CO-24(AF-AS)
76.50	106.42	CO	CO-24(AF-AS)
77.00	107.50	CO	CO-24(AF-AS)
77.08	106.00	CO	CO-24(AF-AS)
77.08	104.25	CO	CO-24(AF-AS)
77.42	106.08	CO	CO-24(AF-AS)
77.75	104.08	CO	CO-24(AF-AS)
77.42	102.50	CO	CO-24(AF-AS)
77.00	101.00	CO	CO-24(AF-AS)
76.50	101.00	CO	CO-24(AF-AS)
76.50	99.00	CO	CO-24(AF-AS)
76.17	99.42	CO	CO-24(AF-AS)
76.00	96.67	CO	CO-24(AF-AS)
76.33	97.00	CO	CO-24(AF-AS)
76.08	94.75	CO	CO-24(AF-AS)
76.08	93.25	CO	CO-24(AF-AS)
75.75	92.17	CO	CO-24(AF-AS)
75.58	90.58	CO	CO-24(AF-AS)
75.33	88.67	CO	CO-24(AF-AS)
75.00	87.50	CO	CO-24(AF-AS)
74.67	86.58	CO	CO-24(AF-AS)
74.33	86.50	CO	CO-24(AF-AS)
73.92	87.00	CO	CO-24(AF-AS)
73.83	85.25	CO	CO-24(AF-AS)
73.67	83.75	CO	CO-24(AF-AS)
73.58	82.00	CO	CO-24(AF-AS)
73.50	80.33	CO	CO-24(AF-AS)
72.92	80.83	CO	CO-24(AF-AS)
72.42	80.83	CO	CO-24(AF-AS)
72.25	82.17	CO	CO-24(AF-AS)
71.83	82.83	CO	CO-24(AF-AS)
71.67	81.58	CO	CO-24(AF-AS)
72.08	80.58	CO	CO-24(AF-AS)
72.33	79.50	CO	CO-24(AF-AS)
72.33	78.50	CO	CO-24(AF-AS)
72.58	77.75	CO	CO-24(AF-AS)
72.33	77.00	CO	CO-24(AF-AS)
72.00	78.33	CO	CO-24(AF-AS)
71.83	77.75	CO	CO-24(AF-AS)
72.08	76.92	CO	CO-24(AF-AS)
71.92	76.08	CO	CO-24(AF-AS)
71.50	76.58	CO	CO-24(AF-AS)
71.25	78.00	CO	CO-24(AF-AS)
71.00	78.50	CO	CO-24(AF-AS)
71.17	76.92	CO	CO-24(AF-AS)
71.33	75.33	CO	CO-24(AF-AS)
71.83	75.33	CO	CO-24(AF-AS)
72.25	75.75	CO	CO-24(AF-AS)
72.75	75.50	CO	CO-24(AF-AS)
73.08	74.50	CO	CO-24(AF-AS)
72.92	74.17	CO	CO-24(AF-AS)
72.67	75.08	CO	CO-24(AF-AS)
72.33	75.17	CO	CO-24(AF-AS)
72.00	74.67	CO	CO-24(AF-AS)
71.83	73.75	CO	CO-24(AF-AS)
71.33	73.17	CO	CO-24(AF-AS)
71.00	73.83	CO	CO-24(AF-AS)
70.58	74.33	CO	CO-24(AF-AS)
70.17	73.83	CO	CO-24(AF-AS)
69.67	73.67	CO	CO-24(AF-AS)
69.08	73.92	CO	CO-24(AF-AS)
69.00	75.50	CO	CO-24(AF-AS)
68.75	74.58	CO	CO-24(AF-AS)
68.25	74.50	CO	CO-24(AF-AS)
67.67	74.83	CO	CO-24(AF-AS)
67.25	74.00	CO	CO-24(AF-AS)
66.83	73.50	CO	CO-24(AF-AS)
66.50	72.50	CO	CO-24(AF-AS)
66.25	71.58	CO	CO-24(AF-AS)
66.67	70.50	CO	CO-24(AF-AS)
67.00	71.83	CO	CO-24(AF-AS)
67.33	72.50	CO	CO-24(AF-AS)
67.75	73.17	CO	CO-24(AF-AS)
68.17	73.17	CO	CO-24(AF-AS)
68.58	73.58	CO	CO-24(AF-AS)
69.00	72.58	CO	CO-24(AF-AS)
69.50	72.58	CO	CO-24(AF-AS)
70.08	72.67	CO	CO-24(AF-AS)
70.58	72.67	CO	CO-24(AF-AS)
71.08	72.67	CO	CO-24(AF-AS)
71.50	71.83	CO	CO-24(AF-AS)
71.92	72.42	CO	CO-24(AF-AS)
72.33	72.83	CO	CO-24(AF-AS)
72.67	72.83	CO	CO-24(AF-AS)
72.92	71.33	CO	CO-24(AF-AS)
73.17	71.67	CO	CO-24(AF-AS)
73.50	71.17	CO	CO-24(AF-AS)
73.33	70.08	CO	CO-24(AF-AS)
72.92	69.50	CO	CO-24(AF-AS)
72.50	68.92	CO	CO-24(AF-AS)
72.00	68.75	CO	CO-24(AF-AS)
71.58	68.25	CO	CO-24(AF-AS)
71.25	67.00	CO	CO-24(AF-AS)
70.83	66.83	CO	CO-24(AF-AS)
70.42	67.33	CO	CO-24(AF-AS)
70.00	66.92	CO	CO-24(AF-AS)
69.67	66.92	CO	CO-24(AF-AS)
69.50	67.83	CO	CO-24(AF-AS)
69.00	68.33	CO	CO-24(AF-AS)
68.75	69.08	CO	CO-24(AF-AS)
68.25	68.58	CO	CO-24(AF-AS)
68.50	67.75	CO	CO-24(AF-AS)
68.83	67.08	CO	CO-24(AF-AS)
69.00	66.00	CO	CO-24(AF-AS)
69.25	65.08	CO	CO-24(AF-AS)
69.33	64.08	CO	CO-24(AF-AS)
69.67	63.00	CO	CO-24(AF-AS)
69.75	61.75	CO	CO-24(AF-AS)
70.08	60.17	CO	CO-24(AF-AS)
70.50	59.08	CO	CO-24(AF-AS)
70.17	58.58	CO	CO-24(AF-AS)
69.92	59.17	CO	CO-24(AF-AS)
69.67	60.17	CO	CO-24(AF-AS)
69.33	60.50	CO	CO-24(AF-AS)
69.00	61.08	CO	CO-24(AF-AS)
68.75	60.50	CO	CO-24(AF-AS)
68.67	59.83	CO	CO-24(AF-AS)
68.33	59.83	CO	CO-24(AF-AS)
68.42	59.08	CO	CO-24(AF-AS)
69.00	59.08	CO	CO-24(AF-AS)
68.83	58.17	CO	CO-24(AF-AS)
68.50	57.25	CO	CO-24(AF-AS)
68.58	56.17	CO	CO-24(AF-AS)
68.50	55.17	CO	CO-24(AF-AS)
68.17	54.83	CO	CO-24(AF-AS)
68.50	54.00	CO	CO-24(AF-AS)
69.00	53.92	CO	CO-24(AF-AS)
68.75	53.00	CO	CO-24(AF-AS)
68.50	52.08	CO	CO-24(AF-AS)
68.33	51.00	CO	CO-24(AF-AS)
68.08	50.17	CO	CO-24(AF-AS)
67.83	49.08	CO	CO-24(AF-AS)
67.67	48.17	CO	CO-24(AF-AS)
67.08	48.17	CO	CO-24(AF-AS)
66.83	47.33	CO	CO-24(AF-AS)
66.83	46.33	CO	CO-24(AF-AS)
67.17	45.83	CO	CO-24(AF-AS)
67.33	44.92	CO	CO-24(AF-AS)
67.75	45.50	CO	CO-24(AF-AS)
67.83	46.67	CO	CO-24(AF-AS)
68.25	46.25	CO	CO-24(AF-AS)
68.50	45.67	CO	CO-24(AF-AS)
68.50	44.50	CO	CO-24(AF-AS)
68.67	43.25	CO	CO-24(AF-AS)
68.25	44.17	CO	CO-24(AF-AS)
67.67	44.17	CO	CO-24(AF-AS)
67.17	43.83	CO	CO-24(AF-AS)
67.00	44.50	CO	CO-24(AF-AS)
66.50	44.50	CO	CO-24(AF-AS)
66.17	43.92	CO	CO-24(AF-AS)
66.33	43.17	CO	CO-24(AF-AS)
66.42	42.17	CO	CO-24(AF-AS)
66.08	41.50	CO	CO-24(AF-AS)
65.83	40.50	CO	CO-24(AF-AS)
65.50	39.67	CO	CO-24(AF-AS)
65.08	40.17	CO	CO-24(AF-AS)
64.58	40.67	CO	CO-24(AF-AS)
64.67	39.50	CO	CO-24(AF-AS)
64.83	38.67	CO	CO-24(AF-AS)
65.08	37.75	CO	CO-24(AF-AS)
65.17	36.92	CO	CO-24(AF-AS)
64.83	36.50	CO	CO-24(AF-AS)
64.42	37.25	CO	CO-24(AF-AS)
64.42	38.00	CO	CO-24(AF-AS)
63.92	38.00	CO	CO-24(AF-AS)
63.92	36.75	CO	CO-24(AF-AS)
64.33	35.75	CO	CO-24(AF-AS)
64.58	34.67	CO	CO-24(AF-AS)
65.08	34.67	CO	CO-24(AF-AS)
65.50	34.67	CO	CO-24(AF-AS)
66.00	34.67	CO	CO-24(AF-AS)
66.42	33.67	CO	CO-24(AF-AS)
66.67	32.83	CO	CO-24(AF-AS)
67.17	32.25	CO	CO-24(AF-AS)
66.83	33.17	CO	CO-24(AF-AS)
66.67	34.33	CO	CO-24(AF-AS)
66.42	35.33	CO	CO-24(AF-AS)
66.33	36.25	CO	CO-24(AF-AS)
66.25	37.25	CO	CO-24(AF-AS)
66.08	38.33	CO	CO-24(AF-AS)
66.17	39.50	CO	CO-24(AF-AS)
66.42	40.58	CO	CO-24(AF-AS)
66.75	41.25	CO	CO-24(AF-AS)
67.25	41.25	CO	CO-24(AF-AS)
67.67	40.92	CO	CO-24(AF-AS)
68.00	40.00	CO	CO-24(AF-AS)
68.25	39.00	CO	CO-24(AF-AS)
68.58	38.00	CO	CO-24(AF-AS)
68.92	37.00	CO	CO-24(AF-AS)
69.17	35.83	CO	CO-24(AF-AS)
69.33	34.50	CO	CO-24(AF-AS)
69.42	33.08	CO	CO-24(AF-AS)
69.75	33.08	CO	CO-24(AF-AS)
69.92	32.08	CO	CO-24(AF-AS)
69.75	31.25	CO	CO-24(AF-AS)
69.83	30.00	CO	CO-24(AF-AS)
70.17	28.75	CO	CO-24(AF-AS)
70.08	30.00	CO	CO-24(AF-AS)
70.42	31.17	CO	CO-24(AF-AS)
70.67	30.17	CO	CO-24(AF-AS)
70.92	29.08	CO	CO-24(AF-AS)
71.08	27.75	CO	CO-24(AF-AS)
70.50	26.83	CO	CO-24(AF-AS)
70.92	26.58	CO	CO-24(AF-AS)
70.58	25.58	CO	CO-24(AF-AS)
71.17	25.67	CO	CO-24(AF-AS)
71.00	24.83	CO	CO-24(AF-AS)
70.67	24.25	CO	CO-24(AF-AS)
70.92	23.33	CO	CO-24(AF-AS)
70.67	22.33	CO	CO-24(AF-AS)
70.25	21.50	CO	CO-24(AF-AS)
70.08	20.17	CO	CO-24(AF-AS)
70.08	18.92	CO	CO-24(AF-AS)
69.58	18.08	CO	CO-24(AF-AS)
69.42	17.00	CO	CO-24(AF-AS)
69.08	17.00	CO	CO-24(AF-AS)
69.00	17.58	CO	CO-24(AF-AS)
68.67	16.67	CO	CO-24(AF-AS)
69.00	16.58	CO	CO-24(AF-AS)
68.75	15.92	CO	CO-24(AF-AS)
69.25	16.17	CO	CO-24(AF-AS)
68.92	15.33	CO	CO-24(AF-AS)
68.67	14.42	CO	CO-24(AF-AS)
68.42	15.00	CO	CO-24(AF-AS)
68.25	13.67	CO	CO-24(AF-AS)
67.83	12.92	CO	CO-24(AF-AS)
68.17	14.00	CO	CO-24(AF-AS)
68.25	15.00	CO	CO-24(AF-AS)
68.33	16.17	CO	CO-24(AF-AS)
67.83	15.00	CO	CO-24(AF-AS)
67.42	14.67	CO	CO-24(AF-AS)
67.00	13.83	CO	CO-24(AF-AS)
66.58	13.33	CO	CO-24(AF-AS)
66.17	13.00	CO	CO-24(AF-AS)
65.75	12.58	CO	CO-24(AF-AS)
65.25	12.17	CO	CO-24(AF-AS)
64.92	11.33	CO	CO-24(AF-AS)
64.33	10.67	CO	CO-24(AF-AS)
63.92	10.08	CO	CO-24(AF-AS)
63.50	9.50	CO	CO-24(AF-AS)
63.75	8.92	CO	CO-24(AF-AS)
63.33	8.50	CO	CO-24(AF-AS)
63.00	8.00	CO	CO-24(AF-AS)
62.92	7.00	CO	CO-24(AF-AS)
62.50	6.33	CO	CO-24(AF-AS)
62.17	5.67	CO	CO-24(AF-AS)
61.83	4.92	CO	CO-24(AF-AS)
61.50	5.25	CO	CO-24(AF-AS)
61.17	4.83	CO	CO-24(AF-AS)
60.75	5.00	CO	CO-24(AF-AS)
60.33	5.08	CO	CO-24(AF-AS)
59.92	5.58	CO	CO-24(AF-AS)
59.58	5.25	CO	CO-24(AF-AS)
59.25	5.42	CO	CO-24(AF-AS)
59.33	6.17	CO	CO-24(AF-AS)
59.00	5.67	CO	CO-24(AF-AS)
58.58	5.58	CO	CO-24(AF-AS)
58.33	6.00	CO	CO-24(AF-AS)
58.08	6.83	CO	CO-24(AF-AS)
58.00	7.67	CO	CO-24(AF-AS)
58.25	8.50	CO	CO-24(AF-AS)
58.58	9.00	CO	CO-24(AF-AS)
59.00	9.75	CO	CO-24(AF-AS)
59.00	10.25	CO	CO-24(AF-AS)
59.33	10.58	CO	CO-24(AF-AS)
59.08	11.08	CO	CO-24(AF-AS)
58.50	11.33	CO	CO-24(AF-AS)
58.00	11.67	CO	CO-24(AF-AS)
57.42	12.00	CO	CO-24(AF-AS)
56.92	12.33	CO	CO-24(AF-AS)
56.50	12.92	CO	CO-24(AF-AS)
56.17	12.67	CO	CO-24(AF-AS)
55.75	13.00	CO	CO-24(AF-AS)
55.42	13.00	CO	CO-24(AF-AS)
55.42	13.67	CO	CO-24(AF-AS)
55.42	14.25	CO	CO-24(AF-AS)
55.75	14.17	CO	CO-24(AF-AS)
56.17	14.67	CO	CO-24(AF-AS)
56.17	15.33	CO	CO-24(AF-AS)
56.17	15.92	CO	CO-24(AF-AS)
56.75	16.33	CO	CO-24(AF-AS)
57.33	16.50	CO	CO-24(AF-AS)
57.75	16.67	CO	CO-24(AF-AS)
58.25	16.67	CO	CO-24(AF-AS)
58.58	16.83	CO	CO-24(AF-AS)
58.92	17.58	CO	CO-24(AF-AS)
59.17	18.33	CO	CO-24(AF-AS)
59.33	18.00	CO	CO-24(AF-AS)
59.58	18.58	CO	CO-24(AF-AS)
59.83	18.83	CO	CO-24(AF-AS)
60.17	18.58	CO	CO-24(AF-AS)
60.50	17.92	CO	CO-24(AF-AS)
60.83	17.25	CO	CO-24(AF-AS)
61.25	17.17	CO	CO-24(AF-AS)
61.75	17.33	CO	CO-24(AF-AS)
62.25	17.42	CO	CO-24(AF-AS)
62.50	17.75	CO	CO-24(AF-AS)
63.00	18.42	CO	CO-24(AF-AS)
63.33	19.17	CO	CO-24(AF-AS)
63.58	19.83	CO	CO-24(AF-AS)
63.83	20.67	CO	CO-24(AF-AS)
64.17	21.00	CO	CO-24(AF-AS)
64.50	21.67	CO	CO-24(AF-AS)
64.75	21.00	CO	CO-24(AF-AS)
65.08	21.50	CO	CO-24(AF-AS)
65.33	21.42	CO	CO-24(AF-AS)
65.50	22.00	CO	CO-24(AF-AS)
65.83	22.42	CO	CO-24(AF-AS)
65.75	23.17	CO	CO-24(AF-AS)
65.75	23.83	CO	CO-24(AF-AS)
65.83	24.50	CO	CO-24(AF-AS)
65.50	25.33	CO	CO-24(AF-AS)
65.00	25.33	CO	CO-24(AF-AS)
64.83	24.67	CO	CO-24(AF-AS)
64.33	24.08	CO	CO-24(AF-AS)
63.92	23.25	CO	CO-24(AF-AS)
63.42	22.42	CO	CO-24(AF-AS)
63.00	21.58	CO	CO-24(AF-AS)
62.50	21.17	CO	CO-24(AF-AS)
62.00	21.25	CO	CO-24(AF-AS)
61.50	21.67	CO	CO-24(AF-AS)
61.00	21.33	CO	CO-24(AF-AS)
60.67	21.33	CO	CO-24(AF-AS)
60.42	22.08	CO	CO-24(AF-AS)
60.17	22.58	CO	CO-24(AF-AS)
60.00	23.50	CO	CO-24(AF-AS)
60.08	24.42	CO	CO-24(AF-AS)
60.25	25.33	CO	CO-24(AF-AS)
60.42	26.25	CO	CO-24(AF-AS)
60.58	27.17	CO	CO-24(AF-AS)
60.58	27.57	CO	CO-24(AF-AS)
60.58	28.33	CO	CO-24(AF-AS)
60.17	29.08	CO	CO-24(AF-AS)
60.25	29.75	CO	CO-24(AF-AS)
59.83	30.17	CO	CO-24(AF-AS)
60.00	29.17	CO	CO-24(AF-AS)
59.67	28.33	CO	CO-24(AF-AS)
59.42	27.92	CO	CO-24(AF-AS)
59.42	26.83	CO	CO-24(AF-AS)
59.58	25.92	CO	CO-24(AF-AS)
59.50	25.00	CO	CO-24(AF-AS)
59.42	24.17	CO	CO-24(AF-AS)
59.17	23.50	CO	CO-24(AF-AS)
58.75	23.50	CO	CO-24(AF-AS)
58.33	23.75	CO	CO-24(AF-AS)
58.25	24.33	CO	CO-24(AF-AS)
57.75	24.33	CO	CO-24(AF-AS)
57.25	24.33	CO	CO-24(AF-AS)
57.00	23.83	CO	CO-24(AF-AS)
57.08	23.25	CO	CO-24(AF-AS)
57.42	22.92	CO	CO-24(AF-AS)
57.67	22.42	CO	CO-24(AF-AS)
57.58	21.67	CO	CO-24(AF-AS)
57.08	21.33	CO	CO-24(AF-AS)
56.75	21.00	CO	CO-24(AF-AS)
56.17	21.00	CO	CO-24(AF-AS)
55.67	21.08	CO	CO-24(AF-AS)
55.17	20.75	CO	CO-24(AF-AS)
54.92	20.00	CO	CO-24(AF-AS)
54.50	19.75	CO	CO-24(AF-AS)
54.33	19.25	CO	CO-24(AF-AS)
54.33	18.67	CO	CO-24(AF-AS)
54.83	18.33	CO	CO-24(AF-AS)
54.75	17.50	CO	CO-24(AF-AS)
54.58	16.67	CO	CO-24(AF-AS)
54.25	16.00	CO	CO-24(AF-AS)
54.17	15.17	CO	CO-24(AF-AS)
53.92	14.33	CO	CO-24(AF-AS)
54.00	13.83	CO	CO-24(AF-AS)
54.17	13.25	CO	CO-24(AF-AS)
54.33	13.67	CO	CO-24(AF-AS)
54.67	13.33	CO	CO-24(AF-AS)
54.42	12.92	CO	CO-24(AF-AS)
54.33	12.25	CO	CO-24(AF-AS)
54.17	11.83	CO	CO-24(AF-AS)
53.92	11.33	CO	CO-24(AF-AS)
53.92	10.75	CO	CO-24(AF-AS)
54.25	10.92	CO	CO-24(AF-AS)
54.50	10.00	CO	CO-24(AF-AS)
54.75	10.00	CO	CO-24(AF-AS)
55.00	9.42	CO	CO-24(AF-AS)
55.50	9.75	CO	CO-24(AF-AS)
56.00	10.17	CO	CO-24(AF-AS)
56.17	10.83	CO	CO-24(AF-AS)
56.50	10.83	CO	CO-24(AF-AS)
56.50	10.25	CO	CO-24(AF-AS)
56.83	10.25	CO	CO-24(AF-AS)
57.25	10.50	CO	CO-24(AF-AS)
57.58	10.50	CO	CO-24(AF-AS)
57.50	9.83	CO	CO-24(AF-AS)
57.17	9.42	CO	CO-24(AF-AS)
57.08	8.67	CO	CO-24(AF-AS)
56.83	8.25	CO	CO-24(AF-AS)
56.50	8.08	CO	CO-24(AF-AS)
56.00	8.08	CO	CO-24(AF-AS)
55.58	8.17	CO	CO-24(AF-AS)
55.33	8.67	CO	CO-24(AF-AS)
54.83	8.67	CO	CO-24(AF-AS)
54.50	9.00	CO	CO-24(AF-AS)
54.33	8.67	CO	CO-24(AF-AS)
54.08	9.00	CO	CO-24(AF-AS)
53.83	8.58	CO	CO-24(AF-AS)
53.50	8.50	CO	CO-24(AF-AS)
53.67	8.00	CO	CO-24(AF-AS)
53.67	7.33	CO	CO-24(AF-AS)
53.42	7.00	CO	CO-24(AF-AS)
53.42	6.08	CO	CO-24(AF-AS)
53.25	5.50	CO	CO-24(AF-AS)
52.83	5.50	CO	CO-24(AF-AS)
52.75	5.92	CO	CO-24(AF-AS)
52.50	5.92	CO	CO-24(AF-AS)
52.25	5.50	CO	CO-24(AF-AS)
52.42	5.08	CO	CO-24(AF-AS)
52.92	5.08	CO	CO-24(AF-AS)
52.83	4.75	CO	CO-24(AF-AS)
52.42	4.58	CO	CO-24(AF-AS)
52.08	4.33	CO	CO-24(AF-AS)
51.75	4.00	CO	CO-24(AF-AS)
51.42	3.58	CO	CO-24(AF-AS)
51.25	3.00	CO	CO-24(AF-AS)
51.14	2.70	CO	CO-24(AF-AS)
51.00	2.33	CO	CO-24(AF-AS)
50.83	1.75	CO	CO-24(AF-AS)
50.50	1.58	CO	CO-24(AF-AS)
50.08	1.50	CO	CO-24(AF-AS)
49.92	1.08	CO	CO-24(AF-AS)
49.83	0.58	CO	CO-24(AF-AS)
49.67	0.17	CO	CO-24(AF-AS)
49.25	0.00	CO	CO-24(AF-AS)
49.33	359.42	CO	CO-24(AF-AS)
49.25	358.92	CO	CO-24(AF-AS)
49.67	358.67	CO	CO-24(AF-AS)
49.67	358.08	CO	CO-24(AF-AS)
49.17	358.42	CO	CO-24(AF-AS)
48.58	358.58	CO	CO-24(AF-AS)
48.58	358.00	CO	CO-24(AF-AS)
48.50	357.33	CO	CO-24(AF-AS)
48.83	357.00	CO	CO-24(AF-AS)
48.75	356.33	CO	CO-24(AF-AS)
48.58	355.83	CO	CO-24(AF-AS)
48.50	355.25	CO	CO-24(AF-AS)
48.00	355.33	CO	CO-24(AF-AS)
47.83	355.75	CO	CO-24(AF-AS)
47.83	356.25	CO	CO-24(AF-AS)
47.58	356.83	CO	CO-24(AF-AS)
